dataset_name	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae	0.0	0.0	0.04884	0.01187	0.0	0.00687	0.0	0.0	0.09832	0.0	0.00177	0.06503	0.01147	0.13274	0.05273	0.09088	0.0	0.00627	0.0	0.0	0.05578	0.0	0.0	0.0	0.0	0.04294	0.24505	0.0	0.0	0.04463	0.14223	0.0	0.0	0.01009	0.00106	0.0	0.0	0.14605	0.0	0.0	0.00144	0.03067	0.00049	0.11719	0.00892	0.0	0.0114	0.0	0.16456	0.65707	0.0	0.0	0.11345	0.0	0.12504	0.00096	0.0	0.00564	0.00039	0.59427	0.0	0.0	0.0	0.0	0.0	0.21797	0.00203	0.0	0.02175	0.00736	0.07914	0.0	0.0	0.02285	0.0	0.00143	0.0	0.01566	0.00588	0.00957	0.0	0.02121	0.0	0.0	1.94876	0.01526	0.0	0.0	0.0	0.0092	0.02542	0.0	0.00236	0.02525	0.03137	0.0333	0.07066	0.0	0.00049	0.03395	0.00545	0.00609	0.1354	0.00487	0.0	0.0	0.0	0.06475	0.00088	0.0	0.02104	0.0	0.04043	0.00888	0.00525	0.0	0.00798	0.02487	0.0	0.0	0.0	0.00627	0.00137	0.00263	0.00251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae	21.9256	39.20372	7.64418	14.7973	7.18612	17.61831	16.6279	8.50062	19.09343	21.24995	16.10015	26.65933	10.91712	16.48584	3.25109	7.51325	16.3202	19.06884	15.06445	16.42769	31.06836	12.3166	9.91718	5.47516	23.77888	12.82719	13.54833	11.75744	12.0469	7.30858	41.79207	13.07674	11.1317	14.95349	21.06105	34.99519	34.994	18.39981	10.72537	17.68747	29.32848	18.15214	15.90891	27.92246	1.75954	13.07388	25.55083	10.85741	0.71471	12.69639	35.12755	21.37371	18.53727	24.65444	27.28764	12.11917	21.33062	24.53607	17.71479	12.12118	17.87799	30.84237	42.40999	30.87889	13.63935	9.09169	20.32257	28.33811	26.29789	23.13825	24.81935	16.78671	11.09041	24.30873	23.51247	16.24442	14.45023	21.94709	19.44226	15.0048	31.22308	40.635	14.47662	34.36546	8.64178	3.52289	17.81711	14.14878	9.53344	31.06073	9.3055	0.73581	31.6598	22.66545	17.77262	1.41414	13.04469	15.02884	22.34065	17.71566	8.79812	10.59722	7.807	27.9056	29.54601	17.9253	27.12778	11.33216	1.45184	27.56271	21.42379	29.25092	20.25832	19.63671	8.25384	16.36047	32.4881	15.36169	20.79324	17.59459	14.23182	24.96286	15.08532	17.89102	18.56931
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae	0.00694	0.0	2.78023	0.35274	4.95495	0.89807	0.79295	0.05236	0.18102	1.09887	0.01794	0.16505	0.02218	2.6316	1.33322	2.63237	0.0113	1.15495	0.0121	0.07827	0.17958	0.07358	0.26047	0.02329	0.00481	0.84856	0.15027	0.04061	2.28457	0.16701	16.31353	0.19158	0.365	1.63754	0.15069	0.24149	0.01467	0.22539	0.67865	0.32826	0.0	0.0149	0.50814	15.66224	2.66849	0.80044	3.25466	0.69796	0.37855	0.00738	0.81503	2.6191	2.06869	1.59394	0.01123	0.49691	0.06475	0.04582	0.00904	0.33336	0.0	0.01516	0.07995	0.0	0.04296	0.0476	0.09784	0.17971	0.40095	0.0	0.41862	0.02824	0.11064	0.26111	0.03541	0.0	0.94126	0.13642	0.03054	0.55589	0.06416	1.43018	0.02936	0.00857	1.53191	0.01145	0.0092	0.08856	0.09262	0.03652	0.03627	1.11362	3.11815	0.0	0.10431	0.8288	0.33381	0.0	0.0	4.3896	0.03942	0.0	0.80666	4.53372	0.08187	0.0045	0.35693	0.27958	0.00601	0.03727	0.0192	0.04141	0.04426	0.17557	0.0238	0.18395	3.27226	0.29038	0.00228	0.00087	0.00369	0.08549	0.00475	0.00441	0.05586
k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified	0.0	2.57344	1.8313	2.08198	0.69961	0.14544	0.38499	2.95399	0.00421	0.31156	0.4679	0.40714	0.81807	1.46194	0.89728	1.56462	6.39824	0.8826	0.90348	0.34315	1.59741	0.20833	0.12076	0.0	0.35637	2.54638	0.60873	0.0	4.60746	0.38061	0.14051	1.12384	3.05582	1.19096	1.21422	1.98883	0.98092	1.04054	0.0203	1.13292	0.28183	0.16929	0.87347	0.99161	0.02646	0.20513	0.06732	6.69781	0.0	14.18179	0.23982	0.88415	1.43557	0.52062	0.52773	0.07944	0.16007	0.34338	0.54802	0.84845	1.66927	1.43742	5.26918	1.84454	1.04965	0.70603	0.34031	3.29266	1.75113	0.60279	1.25309	0.16051	0.12885	0.07439	1.28825	1.29836	0.16828	0.6851	0.53763	0.25382	1.72413	0.92613	0.05827	1.05619	6.13517	3.24483	15.26504	0.92919	1.57483	0.22326	0.02813	0.0	0.15024	0.47854	0.0	0.0078	1.23957	0.23646	1.56835	2.48323	0.09956	1.04345	0.34818	0.31648	0.9913	1.92624	2.016	0.26957	0.0	0.03402	0.44788	2.86553	0.15652	2.13783	0.46112	0.1522	1.54486	0.16492	0.70563	0.55903	0.0628	0.34065	0.04962	0.0	2.27256
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae	0.0	0.3557	0.0119	0.92894	0.0	0.0	7.84952	1.31058	0.00297	1.03911	0.0	0.02928	0.0	0.15088	0.43653	1.96506	0.0	0.1666	0.85729	0.74936	2.50455	0.8989	1.10292	0.0	0.0	0.9391	4.77824	0.0	8.19117	0.0	1.82953	4.17017	1.27203	0.0	0.0	0.0	0.05388	0.4897	0.5393	2.28427	0.0	0.0	1.00478	0.709	0.0	0.0564	0.00484	0.91406	0.0	0.9329	0.0	0.0	1.87034	0.0	0.00032	6.38828	0.00762	6.84122	0.0	0.0	0.0	1.4519	0.0	0.03444	1.14246	0.0	0.0	0.79315	0.0	0.39528	0.66574	0.0	0.0	0.20349	2.51197	0.39802	0.60958	0.0	0.59887	0.0	0.3365	0.00192	0.0	0.0	0.0	0.0	7.77221	0.0	0.78926	0.32643	0.40152	0.98148	0.50961	0.0	0.0	0.0	0.0	0.78401	0.68894	1.57612	1.07859	0.00608	1.79456	0.40256	3.88656	5.2388	1.07297	0.0	1.26634	0.0	0.0	0.08388	1.06892	0.18051	0.0	1.65841	0.0	6.91225	0.71727	0.0	0.40103	0.31975	0.0	0.0	0.79534
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	3.22848	0.0	0.0	0.0	0.59263	0.0	0.0	0.0123	0.0	0.0	0.0	0.0063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07467	0.0	0.0	0.0	3.58525	0.0	0.0	0.0	0.0	0.50921	0.0	0.0	0.00272	0.0	0.0	0.0	0.0	0.0	0.03551	0.0	0.0	0.0	0.0	0.00555	0.0	0.0	0.0	4.4485	0.0	0.0	0.0	0.0	0.0	0.0	0.00428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02916	0.0	0.0	0.0	0.0	2.58907	0.0	0.0	0.0	0.00704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae	0.47744	0.01339	0.89942	0.00164	2.14297	1.35585	0.56137	0.051	0.41907	0.02314	0.56058	0.23678	0.22477	3.7668	0.22119	0.0	0.0058	0.0715	0.0059	0.0	0.0	0.0	0.0	3.78586	0.09432	0.11202	0.00719	0.54374	0.0	1.12865	0.01632	0.00297	0.0	0.42157	0.24688	1.50088	0.15331	0.09409	0.01325	0.14564	0.1903	0.40688	0.00733	0.0	6.71276	3.10453	0.01324	0.01724	1.29303	0.08593	0.09905	1.03643	0.06241	2.24638	0.19588	1.43798	0.18927	0.00881	0.0	0.55715	0.55275	3.25712	0.14105	4.14165	0.0	0.94857	0.07113	0.00055	2.45842	0.0536	0.0	0.22356	0.09489	0.29142	0.0	0.00262	0.00017	0.54882	0.0	0.12357	0.0	0.0	0.0	0.0	0.50029	0.17154	0.0	0.69119	0.0	0.01843	0.85748	0.00455	0.26692	0.13406	0.0	0.38828	0.36399	0.01565	0.01657	0.03653	0.04709	2.56948	0.0	0.067	0.02338	0.0	0.6684	0.01218	13.96656	0.8302	0.28913	0.04758	0.00438	0.00576	0.17981	0.18608	4.47656	0.25091	0.20383	1.08911	0.01653	0.00463	0.3956	0.06043	0.00041
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae	0.0	0.0	2.53452	0.02841	0.00499	0.30884	0.0	0.0	0.00038	0.0	0.0	0.08202	0.06751	0.24886	3.6653	0.25771	0.0	0.00671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00336	0.0	0.11319	0.0	0.0	0.0	0.0	0.0	0.0	0.03297	0.0	0.0	0.00347	0.01169	0.0	0.0	0.0	0.01714	0.0	0.0	0.0	0.0	0.0	0.0	0.22227	0.0	0.0	0.0	0.0	0.0	0.54564	0.0	0.0	0.0339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17848	0.00666	0.04298	0.01877	0.0	0.0	0.0	0.0	3.44064	0.0	0.00625	0.0	0.0	0.0	0.00765	0.0	0.0	0.0	0.0	0.00255	0.6279	0.0	0.0	0.04178	0.0	0.0	0.0	0.0	0.00315	0.0	0.0	0.0	0.0	0.0	0.0	0.32883	0.00126	0.05762	0.04791	0.0	0.01229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae	0.0	0.0	1.36414	0.4354	0.49788	0.42711	0.0	0.0	0.0	0.0	0.0	0.16804	0.0	0.03058	2.71698	0.04243	0.0	0.00087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00247	0.0	0.0	0.0	0.0	0.02838	0.0	0.0	0.00262	0.62864	0.0057	0.0	0.01236	0.04051	0.04897	0.0	0.0	0.0	0.0	0.0	0.28986	0.0	0.0	0.0	0.0	0.0	1.52629	0.0	0.0	0.01452	0.0	0.0	0.0	0.0	0.0	0.0	0.01377	0.01157	0.10923	0.00949	0.0	0.0	0.0	0.0	0.0	0.99015	0.0	0.0	0.0	0.04338	0.0	0.27277	0.0	0.0	0.01833	0.0	0.0	0.26961	0.0	0.01352	0.0	0.00655	0.0	0.0	0.0	0.0007	0.0	0.0	0.0	0.21347	0.0	0.0	0.23033	0.0	0.0	0.0	0.0	0.00459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Leptotrichiaceae	0.0	0.0	0.00244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales.f__Victivallaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0313	0.01298	0.0	0.0	0.0	0.00921	0.0	0.0	0.0	0.07896	0.0	0.0073	0.03665	0.0	0.0327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06647	0.0	0.0	0.0	0.2571	0.0	0.00439	0.0	0.0	0.0	0.00303	0.0	0.01893	0.0	0.0	0.0	0.0	0.0	0.00191	0.05983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01255	0.0	0.00132	0.0	0.0	0.0	0.0	0.02784	0.23094	0.0	0.03099	0.00905	0.0	0.0	0.0	0.0	0.01704	0.0	0.0	0.0	0.0	0.0	0.65814	0.0033	0.00073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01337	0.0	0.02902	0.0	0.0	0.0	0.0	0.00467	0.03248	0.0	0.05091	0.0	0.0	0.0	0.0	0.0	0.00224	0.0	0	0.04381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae	0.0	0.0	0.0	0.0	0.0	0.0013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06711	0.0	0.0	0.19386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04442	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae	0.01891	0.01927	0.0	0.0	0.07965	0.21109	0.03154	0.00179	0.44051	0.15686	0.0	0.01006	0.0	0.0	0.05807	0.0	0.05238	0.02063	0.08734	0.02001	1.0925	0.94793	0.05294	0.90422	0.01354	0.00223	0.10321	0.42681	0.8883	0.0	0.0	0.77252	0.00326	0.3863	0.0	0.04136	0.60935	0.0254	0.01228	0.19951	0.00118	0.0	0.01536	0.0	0.0	0.0	0.0	0.00762	0.0	0.05226	0.22147	0.08216	0.01955	0.21529	1.54534	0.19477	0.0	0.10815	0.02898	0.17671	0.0	0.00279	0.56421	2.51752	0.0	0.10148	0.24619	0.54979	0.06577	0.0	0.00284	0.0	0.00293	0.65246	0.18178	0.02094	0.00207	0.0	0.00071	0.0	0.03211	0.0	0.0	0.09634	0.08117	0.0	0.0	0.01198	1.6995	0.0792	0.08788	3.84096	0.0	0.27911	0.0	0.0	0.20878	0.0	0.09275	0.0	0.00584	0.04728	0.06968	0.024	0.08173	0.04044	0.07143	0.0	0.00123	0.00107	0.0	0.05891	0.09038	0.09499	0.0	0	0.02096	0.03425	0.84495	0.0	0.00171	0.25077	0.0	0.12254	2.04849
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.24932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0275	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae	0.0687	0.07233	0.20708	0.0	0.01283	0.09228	0.0134	0.37618	0.00287	1.14337	0.0	0.04192	0.0	0.03447	0.04457	0.05711	0.63667	0.00508	0.00547	0.1852	0.42284	0.1202	0.21303	0.07681	0.01933	0.01216	0.4312	0.0	0.01275	0.0	0.0	0.6075	0.01609	0.0	0.07889	0.13727	0.14865	0.04501	0.22634	0.08993	0.00704	0.03498	0.09712	0.01681	0.12464	0.0	0.00527	0.74632	0.0	0.4938	0.07789	0.02945	0.30181	0.0	0.03028	0.00938	0.44058	0.0	0.00255	0.05565	0.00081	0.00632	0.0	0.49379	0.57545	0.0	0.00378	0.04339	0.37206	0.01897	0.10104	0.06928	1.81893	0.03487	0.0	0.14771	0.12379	0.10488	0.64862	0.04165	0.02704	0.17651	0.20957	0.01943	0.09005	0.04246	4.39944	0.18692	0.55063	0.00827	0.01786	0.27713	2.43785	0.0	0.01279	0.0	0.07838	0.33837	0.45312	0.0121	0.01791	0.42657	0.0	0.04387	0.03229	1.41959	0.0	0.05483	0.13806	0.07673	0.01111	0.02421	0.06916	0.33253	0.0	0	0.0308	0.09089	0.0	0.09341	0.00413	0.38025	0.0	0.03664	0.0
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Campylobacteraceae	0.0	0.0	0.00064	0.0	0.0	0.01825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04534	0.04822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02086	0.0	0.0	0.0	0.0	0.0	0.0	0.00311	0.0	0.0	0.0	0.0	0.0	0.00823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.02092	0.0	0.0	0.01058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00241	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Aeromonadales.f__Succinivibrionaceae	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.55981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00054	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.1102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cardiobacteriales.f__Cardiobacteriaceae	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0.0	0.00608	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0
