dataset_name	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_multisaccharivorax	0.0	0.0	0.0	0.0	0.0	0.88091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_nigrescens	16.62427	13.85198	0.0	0.0	0.0	13.70064	0.0	0.23055	0.64606	0.0	0.20612	0.0496	0.0	0.0	0.0	0.0	7.24575	0.21677	2.79238	0.0	0.0	0.0	0.42698	0.0	0.85649	0.0	0	0.66442	12.72338	4.5654	2.26597	0.0	1.42249	0	0	14.24085	12.56358	0.74126	0.0	3.29307	9.28795	0.0	0.07995	0.0	0.0	11.96405	13.28067	5.96528	0	0.0	0.0	0.0	0.0	0.0	4.54597	0.3113	0.19791	0.0	0.0	0.96817	2.27757	6.59599	0.0	0	1.36467	0.43541	0.0	0.06568	0.01343
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_oralis	0.26501	0.26319	0.0	0.0	0.0	3.10207	0.0	0.0	0.19014	0.0	0.6137	0.00542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.00036	0	0	0.03165	0.02869	0.0	0.0	0.0	0.19405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06471	0.0	0.0	0.0	0.27822	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_oris	9.05529	9.51709	0.49319	0.0	0.0	28.25352	0.09989	0.04757	1.12769	0.00208	1.15957	1.55472	10.65379	0.0	0.0	3.43358	3.79882	0.0	4.11359	0.0	0.0	0.01413	0.0	0.0	0.60411	0.0	0	0.63599	6.89714	1.08429	0.16609	0.00561	0.68866	0	0	1.70308	0.47944	0.0	0.0	0.23165	4.80369	0.0	0.0	0.0	0.0	2.50284	4.62763	1.40385	0	0.0	0.0	0.72158	0.0	0.0	0.30678	0.42828	0.03457	0.0	0.0	0.6621	1.93996	1.30712	0.0	0	10.86073	19.67372	0.01053	32.60854	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_oulorum	0.31894	0.42759	0.0	0.0	0.0	0.26039	0.05728	0.0	0.01302	0.0	0.01781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07348	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	1.38478	0.0	0.18215	0	0	0.13596	0.0	0.0	0.0	0.0	0.28292	0.0	0.0	0.0	0.0	0.0	0.11296	0.0	0	0.0	0.01291	0.0	0.0	0.0	1.03269	0.0	0.23141	0.28365	0.0	0.1837	0.0	0.0	0.0	0	0.03141	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_pallens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00733	0.0	0.0	0.0	0.01026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.01152	0.0	0.0	0.08214	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	3.13184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.00902
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_pleuritidis	0.0	0.0	15.38029	0.0	0.0	0.0	0.0	0.0	0.0	0.00233	3.62699	1.34562	0.0	0.0	0.0	0.0	10.28374	0.0	25.04618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	3.69293	0.0	1.51655	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	1.31988	0.01251	0.0	0.0	0.0	0.0	1.28983	0.0	0.79048	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_saccharolytica	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02016	0.01642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.20403	0.0	0.04553	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.67638	0.0	0.0	0.0	0.0	0.30394	0.05793	0.0	0	0.0	2.72284	0.0	0.0	0.0	0.00957	0.0	0.0	0.0	0.0	0.01715	0.0	0.0	0.0	0	0.08948	0.0	0.0	0.51874	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_salivae	0.0	0.01978	0.0	0.0	0.0	0.0139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01373	0.0	0.0	0.00885	0.0	0	0.0	0.07666	0.0	0.00216	0.68625	0.6719	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.25668	0.0	0.00186	0.07468	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.01738	0.0009
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_sp_F0091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47488	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_sp_oral_taxon_299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.00265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_sp_oral_taxon_306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.03635	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.02035	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_sp_oral_taxon_376	0.0	0.0	0.0277	0.0	0.0	0.0	0.0	0.0	0.08957	0.0	0.00466	0.00125	0.0	0.0	0.0	0.0	0.0	0.19867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.40318	0.0	0.0	0.0	0.0	0	0	0.01678	0.0	0.0	0.0	0.2864	1.05516	0.0	0.0	0.0	0.0	0.0	0.0	0.21892	0	0.0	0.0	0.0	0.0	0.0	0.0	0.09772	0.0	0.0	0.0	0.0	0.04016	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_timonensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00163
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_veroralis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00411	0.0	0.0	0.0	0.0	0.00423	0.0	0.0	0.0	0.0	0.07646	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides_distasonis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.47879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.76297	0.0	0.00409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Tannerella.s__Tannerella_forsythia	0.52343	0.2608	1.47937	0.0	0.0	0.0	0.0	0.01041	4.96098	0.02228	3.16359	0.03222	0.0	0.10785	0.0	0.0	0.775	4.81738	3.13301	0.0	0.95663	0.0	0.0	10.62438	3.3181	0.0	0.0	3.38772	5.05564	0.0	0.0	0.0	0.0	0.0	0.0	1.77458	25.59342	0.0	0.0	16.62914	0.01887	0.0	0.0	0.0	0.0	0.0	1.43936	33.4411	0.0	0.0	0.0	0.0	1.13261	0.0	0.0	1.12344	0.0	0.0	0.0	0.0	0.01717	0.05798	0.0	0.0	0.0	17.06233	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Tannerella.s__Tannerella_sp_oral_taxon_808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09985	0.0	0.0	0.027	0.0	0.0	0.0	0.0	2.6486	0.0	0.37629	0.0	0.0	0.35045	0.0	0.04629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Tannerella.s__Tannerella_sp_oral_taxon_HOT_286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28728	0.0	0.0	0.55385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0287	0.0	0.10685	0.0	0.0	0.88179	0.0	0.0	0.0	0.0	0.0	2.07494	0.06223	2.46019	0.0	0.0	0.1864	0.0	0.0	0.0	0.0	0.45975	0.0	0.0	0.0	0.0	0.13656	0.08804	0.0	0.0	0.0	18.64833	0.01288	0.0	0.0	1.26548	0.02201	0.00209	0.0034	0.0	0.05194	0.0	0.0	0.0	0.0	0.07251	0.0	0.0	0.0	0.00401
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Capnocytophaga.s__Capnocytophaga_gingivalis	0.0	0.0	0.0	0.0	0.0	0.0	0.02425	0.00717	0.01731	0.70518	0.0	0.28405	0.0	0.12735	0.69678	0.0	0.0	0.0	0.0	0.0	0.0	1.91726	0.0	0.0	0.0	0.0	0.0	0.0	0.00934	0.0	0.15479	0.0	0.04528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23078	0.67282	0.0131	0.0	0.00072	1.33906	0.04111	0.0	0.0	0.0	0.43216	0.03288	0.0	0.0	0.5616	0.46136	0.0	0.34282	1.2639	1.62649	0.0	0.0	0.36993	0.0	0.03662	0.0	0.0	2.01336	0.04027
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Capnocytophaga.s__Capnocytophaga_granulosa	0.0	0.0	0.0	0.0	0.0	0.0	1.81455	0.25503	0.0	0.00341	0.0	0.21363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32088	0.0	0.0	0.22205	0.0	0.0	0.0	0.21946	0.0	0.27723	0.0	1.90019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01676	0.00764	0.0	0.0	0.0	0.28604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58995	0.13521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00961	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Capnocytophaga.s__Capnocytophaga_haemolytica	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07477	0.0	0.0	0.0	0.00093	0.12693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0108	0.0	0.0	0.0	0.0	0.72037	0.0	0.0	0.0	0.0	0.0	0.0	0.31931	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Capnocytophaga.s__Capnocytophaga_leadbetteri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7266	0.0	0.12233	0.0	0.82825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37573	0.0	0.0	0.09185	0.0	0.0	0.0	0.01216	0.0	0.01803	0.0	5.10513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41466	0.15149	0.0	0.0	0.0	1.23767	0.0	0.0	0.0	0.0	0.08582	0.0	0.0	0.78621	3.36657	3.09027	0.0	0.01159	0.64313	0.45116	0.0	0.0	0.0	0.0	0.07917	0.0	0.0	2.50556	0.0
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Capnocytophaga.s__Capnocytophaga_ochracea	0.0	0.0	0.0	0.0	0.0	0.0	8.15346	0.0	0.35832	0.0	0.0	1.17955	0.56756	0.0	0.0	0.0	0.0	0.0	0.0	0.01242	0.0	0.89999	0.0	0.0	0.01585	0.0	0.0	0.0	2.85187	0.0	0.20949	1.68097	0.0477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.62441	0.1119	0.0	0.0	0.05808	0.3974	0.18496	0.0	0.0	0.0	0.62398	0.0	0.0	0.0	0.1193	0.30161	0.01884	3.67378	0.15132	0.08567	0.0	0.0	0.0	0.0	0.00424	0.0	0.19557	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Capnocytophaga.s__Capnocytophaga_sp_oral_taxon_332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67468	0.12078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Capnocytophaga.s__Capnocytophaga_sp_oral_taxon_338	0.0	0.0	0.0	0.0	0.0	0.0	0.22036	0.0	0.0049	0.00022	0.0	0.12541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.90026	0.0	0.0	0.42684	0.00441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03628	0.0	0.0	0.0	0.0	0.01583	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Capnocytophaga.s__Capnocytophaga_sp_oral_taxon_863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41106	0.99479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Capnocytophaga.s__Capnocytophaga_sputigena	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36369	0.04081	0.72215	0.0	2.80839	0.0	2.85678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14586	0.0	0.0	0.10824	0.0	0.0	0.0	0.04739	0.0	0.10846	0.0	0.25401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.74234	0.60997	0.0	0.0	0.00304	0.64526	0.12553	0.0	0.0	0.0	0.98907	2.86331	0.0	4.36352	3.73897	2.22306	0.00061	0.05607	0.0	0.28396	0.0	0.0	0.0	0.0	0.05309	0.0	0.0	0.23393	3.70968
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavobacterium.s__Flavobacterium_sp_FEMGT703F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.60456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Chloroflexi.c__Anaerolineae.o__Anaerolineales.f__Anaerolineaceae.g__Anaerolineaceae_unclassified.s__Anaerolineaceae_bacterium_oral_taxon_439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01399	0.0	0.10166	0.0	0.0	0.07974	0.0	0.0	0.18393	0.94312	0.0	0.0	0.0	0.0	0.0	0.67299	0.03104	0.0	0.0	0.08774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.28581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.93369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillales_unclassified.g__Gemella.s__Gemella_bergeri	0.0	0.02412	0.02651	0.0	0.0	0.0	0.0	0.0	0.00902	0.0	0.9333	0.06788	0.0	0.0	0.0	0.0	0.0	0.02101	0.0	0.0	0.6667	0.0	0.0	0.11381	0.27899	0.0	0.0	0.01399	0.03063	0.0	0.01135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02054	0.0	0.0	0.0	0.0	0.0	0.0	0.0464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00484	0.21286	0.00123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0158	0.0	0.0	0.00168
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillales_unclassified.g__Gemella.s__Gemella_haemolysans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0054	0.012	0.0	0.13721	0.0	0.0	0.0	0.0	0.4957	0.0	0.0	0.0	0.0	0.36372	0.0	0.0	0.00377	0.0	0.0	0.0	0.0052	0.0	0.01638	0.00972	0.03196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11361	0.17378	0.0	0.0	0.0	0.05442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17086	0.0	0.0	0.0	0.24709	0.00328	0.02239	0.0	0.0	0.0	0.00202	0.00302	1.0563	0.0	0.06139
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillales_unclassified.g__Gemella.s__Gemella_morbillorum	0.0	0.0	0.0	0.0	0.0	0.0	0.01281	0.0	0.10851	0.02357	0.0	0.58804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13408	0.0	0.0	0.71817	0.0	0.0	0.03089	0.9382	0.0	4.45921	0.0	0.88519	0.0	0.0	0.11355	0.0	0.0	0.0	0.0	0.5793	0.005	0.0	0.0	0.00948	0.65293	0.94168	0.0	0.0	0.0	0.04124	0.33231	0.0	0.0	7.47692	0.0256	0.00216	0.0	0.0	0.13214	0.062	0.06356	0.0	0.0	0.03261	1.44479	1.93036	0.0	0.01256
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillales_unclassified.g__Gemella.s__Gemella_sanguinis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00314	0.10485	0.0	0.00756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0488	0.0	0.00991	0.0	0.0	0.20614	0.0	0.00834	0.0	0.08438	0.0	0.01114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00775	0.03568	0.0	0.0	0.0	0.0	0.00465	0.0	0.0	0.0	0.0073	0.0	0.0	0.0	0.19992	0.0	0.0	0.0	0.0	0.00833	0.0	0.0	0.0	0.0	0.0	0.01095	0.13862	0.0	0.00194
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_aureus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_epidermidis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_warneri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
