subject	M1-0852	M1-0889	M1-0924	M1-0563	M1-0561	M1-0971	M1-0787	M1-0970	M1-0419	M1-0423	M1-0985	M1-0984	M1-0955	M1-0933	M1-0862	M1-0045	M1-0088	M1-0941	M1-0946	M1-0230	M1-0942	M1-0938	M1-0988	M1-0964	M1-0517	M1-0519	M1-0936	M1-0526	M1-0522	M1-0945	M1-0962	M1-0120	M1-0662	M1-0121	M1-0860	M1-0973	M1-0828	M1-0659	M1-0863	M1-0925	M1-0931	M1-0934	M1-0907	M1-0492	M1-0307	M1-0867	M1-0029	M1-0220	M1-0967	M1-0966	M1-0891	M1-0888	M1-0550	M1-0923	M1-0858	M1-0922	M1-0856	M1-0354	M1-0914	M1-0771	M1-0904	M1-0882	M1-0355	M1-0353	M1-0881	M1-0926	M1-0855	M1-0937	M1-0857	M1-0868	M1-0874	M1-0954	M1-0953	M1-0665	M1-0666	M1-0956	M1-0957	M1-0663	M1-0167	M1-0883	M1-0421	M1-0884	M1-0242	M1-0422	M1-0921	M1-0420	M1-0887	M1-0169	M1-0885	M1-0239	M1-0886	M1-0238	M1-0360	M1-0916	M1-0182	M1-0180	M1-0081	M1-0656	M1-0263	M1-0233	M1-0232	M1-0090	M1-0523	M1-0127	M1-0050	M1-0579	M1-0429	M1-0865	M1-0866	M1-0864	M1-0206	M1-0198	M1-0980	M1-0982	M1-0981	M1-0983	M1-0577	M1-0827	M1-0940	M1-0950	M1-0506	M1-0948	M1-0043	M1-0086	M1-0082	M1-0722	M1-0093	M1-0424	M1-0978	M1-0976	M1-0826	M1-0576	M1-0044	M1-0521	M1-0979	M1-0825	M1-0520	M1-0525	M1-0974	M1-0977	M1-0963	M1-0518	M1-0989	M1-0947	M1-0986	M1-0987	M1-0939	M1-0502	M1-0589	M1-0503	M1-0943	M1-0915	M1-0919	M1-0417	M1-0359	M1-0361	M1-0920	M1-0903	M1-0747	M1-0775	M1-0777	M1-0235
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae_incertae_sedis	0.0	0.007975877832895634	0.0003252032520325203	0.0	0.019974608548455355	8.369601606963509e-05	0.0026642984014209592	0.0061721826114717465	0.001556866601114389	0.002183406113537118	0.0	0.000119799421539936	0.0015227322166630412	0.0	0.0011747331677518962	0.00013486176668914363	0.0	0.006629895815922894	0.006021793156184286	0.0007565643079661771	0.0	0.0	0.0	0.0011077027948193593	0.0004909782742113662	0.0	0.002980369680469981	0.0	9.335760631097419e-05	0.0	0.00192508221705302	0.0	0.0	0.0	0.0	0.0011581385554853654	0.03363789263148325	0.003545886171043933	0.00012054001928640309	0.0	0.003942828979793002	0.0	0.0014270270270270269	0.0	5.902142477719412e-05	0.0	0.0	0.007194028955966546	0.003562365801288308	0.0	0.0	0.000181422351233672	0.0	0.0006091617933723197	0.0010087116001834021	0.0008387854386847843	0.0	0.0027440219521756176	0.0	0.01499355745578072	0.0016249593760155998	0.0	0.002636783124588003	0.00010958904109589041	0.0002501250625312656	0.0004664179104477612	0.0004222972972972973	0.0	0.005379649554257609	0.002804642166344294	0.0	0.002431161143702764	0.0	0.0004020908725371934	0.00790330079033008	0.0	0.0	0.001599698880210784	0.0	0.003265511178095956	0.0	0.026079869600652	0.0006828935173893957	0.0022462896109105494	0.06302521008403361	0.0029336266960029336	0.008939740655987797	0.015073483230749904	0.0	0.0	0.0015665796344647518	0.0023199659107049856	0.0	0.0015213753232922562	0.00587179905398793	0.0070858639990472785	7.40521327014218e-05	0.018885306310456013	0.001315410860360916	0.0035421217309168193	0.001322314049586777	0.0018884892086330934	0.02291560967360054	0.025631360723709005	0.0	0.0001889287738522577	0.0012209334591264777	0.00041995632454224765	0.02149034229195797	0.005489742848887605	8.068420203324189e-05	0.0004331035478398961	0.03330809992429977	0.00461053142441155	0.001985002205558006	0.0023728596164945812	0.0	0.00020249063480814013	0.0	0.0003946329913180742	0.0	0.0007326007326007326	0.0001852537977028529	0.0008902737591809482	0.0011016482352442696	0.007574094401756311	0.005465414175918019	0.0027247956403269754	0.0004374453193350831	0.00233849751534639	0.001437297879985627	0.00043986979853963227	0.0018023430459597476	0.0	0.00036436509382401167	0.0008727907484180668	0.0	0.03920972644376899	0.0034873583260680036	0.006495726495726496	0.002386634844868735	0.0009143553794574825	0.02954501946270181	0.0005092514004413511	0.0008300477277443452	0.0005763688760806917	0.0006495615459564793	0.003719079743988929	0.0	0.0	0.001314809133540781	0.0005056890012642225	0.0032571124700877425	0.00505700625229864	0.00011617100371747211	0.0007265329845975008	0.0001399710726449867	0.0	0.0005556327267676066	0.011000000000000001	0.002018640209594984	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania	0.0	0.0	0.0012195121951219512	0.0004926917392018393	0.0005078290308929327	0.0	0.0013321492007104796	0.0004256677663083963	0.0021304490331039002	0.00037789721195834733	0.0	5.134260923140114e-05	0.0011964324559495323	0.0	0.0	0.00013486176668914363	0.0	0.0	0.00019116803670426305	0.0	0.0	0.0	0.0	0.0009372869802317656	0.0007364674113170492	0.0	0.00037254621005874765	0.0	0.0	0.0	0.0	0.0001799208348326736	0.0	0.0	0.0	0.0004211412929037692	0.0	0.00102169601538554	0.00024108003857280618	0.0	0.0	0.0	0.0008216216216216216	0.0	0.0002951071238859706	0.0	0.0	0.0005395521716974911	0.0002927971891469842	0.0	0.0	0.0	0.0	0.00012183235867446393	0.0	0.004026170105686965	0.0	9.800078400627205e-05	0.0	0.0014056460114794424	0.0	0.0	0.0	0.00021917808219178083	0.0	0.0002332089552238806	0.0003519144144144144	0.000188040616773223	0.0006148170919151552	0.0013056092843326886	0.0	0.0	0.0	0.00010052271813429835	0.0009298000929800093	0.0	0.0	0.00018819986826009222	0.0	0.0	0.0	0.002037489812550937	0.0011218964928540072	0.0004813477737665463	0.0	0.0003667033370003667	0.00030511060259344014	0.0	0.0	0.0009166953133952103	0.000783289817232376	0.00014203872922683586	0.0	0.0	0.0	0.0023222579492675954	0.0	0.0	0.0007399186089530152	0.00011807072436389397	0.0009917355371900827	0.0	0.0	0.0	0.0	0.000661250708482902	0.00019423941395193962	0.0002519737947253486	0.0	0.001083501878069922	0.0	0.0001804598115999567	0.0018925056775170325	0.0	0.0006616674018526688	0.0021163342525492208	0.0	0.00040498126961628026	0.0	0.0	0.0	0.0	0.000416821044831419	0.00033385265969285556	0.0008897928053896022	0.0028540065861690452	0.001878736122971819	0.0	0.0	0.0	0.0	0.0008797395970792645	0.0	0.0014625714665602977	0.00018218254691200583	0.0	0.0	0.0010638297872340426	0.0	0.0	0.0005966587112171838	0.0	0.0	0.0	0.0	0.0	0.0	0.0006054315862307559	0.0	0.00018057060310581438	0.0005259236534163123	0.00018963337547408344	0.00206062217495347	0.0006436189775652814	0.0	0.0008718395815170009	0.0	0.0	0.0	0.004	0.0006227719795558991	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium	0.00018719580681392738	0.0	0.00016260162601626016	0.0	0.0	0.00016739203213927018	0.0	0.0	0.00040970173713536544	0.0	0.0	1.7114203077133715e-05	5.438329345225147e-05	0.0	0.0	0.0006743088334457181	0.004022526146419952	0.0	9.558401835213153e-05	0.0	0.0	0.0	0.0	0.0	0.0007364674113170492	0.0	0.00017194440464249892	0.0	9.335760631097419e-05	4.534941725998821e-05	0.0	0.0	0.0004658746797111577	0.0005269629369401019	0.0	0.0	0.0	6.009976561091412e-05	0.0	0.0	0.0	0.0	8.648648648648648e-05	0.0	0.0	0.0	0.0	0.0	0.0	8.165931732810714e-05	0.0	0.000181422351233672	0.0015578635014836795	0.0001827485380116959	9.170105456212746e-05	0.0	0.0	0.0010780086240689925	0.0	0.00011713716762328687	0.0	0.005249343832020997	0.0003295978905735003	0.0	0.0	0.0004664179104477612	0.0	0.0	0.0001537042729787888	0.0	0.0	5.2851329210929655e-05	0.0	0.0	0.00046490004649000463	0.0	0.0	0.0	0.0	0.00025119316754584274	0.0	0.0008149959250203749	0.0	0.00024067388688327315	0.0016806722689075631	0.0	0.0	0.0	0.0	0.0	0.0002610966057441253	4.734624307561195e-05	0.0	0.0	0.00016310552927744252	0.0	0.0	0.0	0.0	0.0	0.00016528925619834712	0.0	0.0008455944529003889	0.0	0.0	9.446438692612885e-05	0.0	0.0	5.178395733001916e-05	0.0002167003756139844	8.068420203324189e-05	0.0	0.0	0.0	0.0004411116012351125	0.0	0.0	0.00010124531740407007	0.0	0.0	0.0	0.0005494505494505495	4.631344942571323e-05	0.0	0.00012711325791280032	0.0	0.0003415883859948762	0.0	0.0	0.00029231218941829873	0.0	8.797395970792646e-05	0.0	0.0	0.0	0.0002181976871045167	0.003	0.0	0.0	0.0	0.00011933174224343676	0.0	0.00012762427413694086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.321112515802781e-05	0.00013294336612603032	0.0	0.0	0.0	4.6657024214995566e-05	0.0	0.0	0.0	2.1474895846755144e-05	0.00014773230905599054
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter	0.0	0.0	8.130081300813008e-05	0.0	0.0	0.0037663207231335787	0.0	0.0004256677663083963	0.000901343821697804	8.397715821296607e-05	0.0	0.0	0.0011420491624972808	0.0	0.0	0.0	0.0	0.00011142682043567887	0.0	0.01286159323542501	0.0	0.0	0.0	0.011843899113837764	0.0	0.0	0.0	0.0	0.0005601456378658452	9.069883451997642e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006494688922610015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.992536194958184e-05	0.0	0.0	0.0	0.0	0.0	0.00024366471734892786	0.002659330582301696	0.0010065425264217413	0.0	0.003626029008232066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.038288288288288e-05	0.0	0.0018444512757454657	9.671179883945841e-05	0.0	0.0	0.0	0.003417772416566144	0.0	0.0	0.0	0.0	0.0	0.002009545340366742	0.0	0.0014262428687856561	0.0	0.0	0.0021008403361344537	0.0044004400440044	0.0	0.0	0.0	0.0017188037126160192	0.0007832898172323759	0.0	0.0	0.0022820629849383844	0.0013048442342195401	0.00023818030248898416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.706251088281386e-05	0.0	0.0	0.0	0.0	0.000361167292689974	0.0	0.0	0.0009462528387585163	0.0	0.0013233348037053375	0.0	0.0	0.0017211703958691911	0.0	0.0	0.0	0.0018315018315018315	0.0	0.00011128421989761852	0.0	0.0	0.0006831767719897524	4.007052412245552e-05	0.0	0.00467699503069278	0.0	0.00017594791941585291	0.0	0.00013296104241457252	0.0	0.0002181976871045167	0.0	0.0	0.0005812263876780006	0.0	0.0	0.006705272782688205	0.0	0.0	0.0	0.0	0.0	0.0006054315862307559	0.0	0.0005417118093174431	0.002279002498137354	0.0	0.0012629619781972879	0.0003677822728944465	0.0	0.0	0.000326599169504969	0.0	0.00013890818169190166	0.00025	0.0015676673968131256	0.00014773230905599054
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Acidaminococcus	0.0	0.0	0.0013008130081300813	0.0	0.0	0.002343488449949782	0.0	0.0	0.0	8.397715821296607e-05	0.0	0.0	0.00668914509462693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034746351633078526	0.0026460211681693453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006139677666922486	0.0	0.0	0.0	0.09866189219751224	0.0	0.0	0.0012486819468338975	0.0	0.0	0.0	0.0	0.024362074565994152	0.0005677517032551098	0.0	0.0	0.0014108895016994808	0.0	0.00010124531740407007	0.0	0.0	0.0	0.0	0.008938495739162652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.382697111802603e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Phascolarctobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037245929551984677	0.0006555227794165847	0.0	0.0	0.001420478855402099	0.0	0.0	0.01577498825266833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005421389847215377	0.0	0.0	0.0	0.011863306380216014	0.0	0.0	0.0	0.00048799531524497365	0.0	0.0	0.0	0.0	0.009076510721247563	0.0	0.0	0.0	0.0	0.0007112375533428165	0.0	0.0	0.0	0.0	0.0040547945205479455	0.0005002501250625312	0.0	0.009149774774774768	0.0	0.0	0.005077369439071569	0.0	0.0017440938639606786	0.0	0.0008041817450743868	0.00046490004649000463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004166469390653851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021224420767799762	0.0	8.706251088281386e-05	0.04260343850368404	0.0	0.0010078951789013943	0.0	0.0154579601271309	0.00032273680813296756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.631344942571323e-05	0.0	0.013050294479047497	0.034357848518111925	0.005636208368915458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005812263876780006	0.0	0.0005966587112171838	0.0	0.0	0.0	0.0	0.0	0.0	0.031136481577581723	0.0	0.02455760202239074	0.0	0.0	0.003988300983780909	0.002666421478484737	0.0	0.006466143562917756	0.0006998553632249334	0.0	0.0	0.0	0.0	0.0032501107992317924
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Succiniclasticum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07943783783783784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013363624214887077	0.0	0.0	0.0	0.0	0.08840798523737628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002097458660553144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016136840406648378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011128421989761852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__	0.0	0.0003890672113607626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036279533807990566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003074085459575776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037683708076874763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005667863215567731	0.0	0.0	0.0005696235306302108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Allisonella	0.0	0.0	0.0	0.0	0.00033855268726195513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001166044776119403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001756011901858446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Anaeroglobus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00026972353337828726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015323713446558549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03511350645108607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001166044776119403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002376506535392972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Centipeda	0.00037439161362785476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009523377624597524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister	0.002714339198801947	0.0	0.0	0.0	0.017858654253068137	0.00016739203213927018	0.02606571936056834	0.0	0.00016388069485414618	0.0	0.005351865164949278	1.7114203077133715e-05	0.0	0.0	0.01409679801302276	0.0005394470667565745	0.0	0.009582706557468384	9.558401835213153e-05	0.03275478415665331	0.0	0.0003846153846153846	0.0	0.14758009543285655	0.015834049343316555	0.0	0.01295314514973493	0.0	0.028193997105914234	0.055825132647045486	0.05005213764337846	0.00395825836631882	0.0	0.0	0.0	0.050379027163613414	0.0131824173826083	0.000961596249774626	0.011571841851494694	6.069802731411229e-05	0.0	0.0	0.0	0.0	0.00017706427433158235	0.0	0.0	0.006354725577770449	4.879953152449737e-05	0.00979911807937286	0.00026727248429774154	0.0	0.0001483679525222552	0.08845029239766097	0.12957359009628625	0.00016775708773695687	0.0	0.0009800078400627205	0.017069701280227594	0.01745343797586974	0.0	0.0	0.004614370468029005	0.0	0.0	0.012943097014925376	0.0011261261261261261	0.02209477247085371	0.0019981555487242546	9.671179883945841e-05	0.0	0.022567517573066947	0.0003965107057890563	0.0	0.001394700139470014	0.21785518161135958	0.0	0.18198927260750916	0.0	0.0	0.0	0.1742053789731046	0.04511975025608507	0.06658644203770551	0.0	0.07224055738907226	0.07524027459954256	0.06230373068709962	0.0	0.12833734387532958	0.013054830287206269	0.03536764357748212	0.0	0.01627871595922714	0.015984341869189365	0.00023818030248898416	0.18579680094786766	0.003487530433638217	0.09988901220865706	0.00029517681090973494	0.0004958677685950413	0.00017985611510791367	0.00033823778116015557	0.0	0.003743687967960996	0.0	0.10644319884566289	0.11859566605073064	5.178395733001916e-05	0.0038283733025137262	0.19089882201065095	0.012884830548236905	0.0	0.0	0.1835024261138067	0.0	0.14553963485093596	0.0	0.0	0.0	0.0	0.002747252747252747	0.0	0.09592699755174716	0.002796491674081606	0.0002195389681668496	0.0010247651579846286	0.2267991665330978	0.0	0.0	0.0	0.03219846925310108	0.0015019525382997897	0.05757213136550991	0.0036436509382401167	0.0	0.0	0.0	0.002034292356873002	0.005811965811965812	0.0	0.0	0.038542530789356176	0.0010185028008827025	0.021062461091512753	0.016138328530259368	0.000974342318934719	8.64902266043937e-05	0.0016997167138810198	0.0	0.0009203663934785466	0.049431099873577806	0.0	0.10739242368517854	0.015566914498141269	0.0	0.010777772593663975	0.0	0.12149835625318345	0.0	0.09343727182923166	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megamonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005134260923140113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034746351633078526	0.0003920031360250882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001166044776119403	0.0	0.036009778112072205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013569543912551827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0831360168376743	6.67244945619537e-05	0.00018315018315018315	0.01306039273805113	0.00011128421989761852	0.009448752171518155	0.0002195389681668496	0.0	4.007052412245552e-05	0.0	0.0	0.0	8.797395970792646e-05	0.00030039050765995795	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0003190606853423521	0.003225258869461891	0.0	0.0	0.0006495615459564793	0.0	0.0	0.0	0.0	0.00012642225031605562	0.0	0.0	0.0	7.265329845975008e-05	4.6657024214995566e-05	0.0004945598417408506	0.0	0.0005	6.442468754026543e-05	0.0002954646181119811
