dataset_name	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Paraprevotella	0.0	0.0	0.00222	0.0	0.0	0.0	0.0	0.09208	0.00087	0.1212	0.0	0.1459	0.0	0.0	0.0	0.048	0.00296	0.0	0.60033	0.34631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.52634	0.0	0.203	1.0877	0.5803	0.0	0.0	0.0	0.0	0.0	0.0	0.2217	0.63594	0.24203	0.0	0.0	0.0	0.0	0.25207	0.32185	0.0	0.0	1.08123	0.0	0.00902	0.37194	0.0	0.0	0.0	0.0	0.90815	0.0	0.0	0.0	0.0	0.0	0.0	0.24422	0.0	0.0	0.09517	0.0	2.06764	0.0	0.33232	0.71481	0.0	0.84981	1.12021	0.0	0.17343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06342	0.0	0.0	0.16444	0.40673	0.0	0.47404	0.0	0.0	0.0	0.0	0.0	0.0	0.00221	1.74342	0.37889	0.0	0.46308	0.09117	0.3921	0.0	0.0	0.0	0.0	0.0	0.32076	0.0	0.0	0.0	1.64978	0.0	0.0	0.0	0.0	0.0	0.18741	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella	0.00381	0.05541	13.37857	0.00565	0.01775	0.0	0.69943	5.47276	0.0401	0.0	0.00204	3.87307	0.0	28.03525	24.43536	12.28534	0.09796	0.04785	6.82422	0.00329	0.0	0.00076	0.0	0.0	0.00187	2.89384	0.00712	0.04945	22.48293	45.08856	11.49823	15.99164	42.20476	0.00223	11.07848	11.15212	0.4216	0.16728	0.07274	0.00666	0.00688	0.0	12.80804	5.79202	0.00581	52.40864	5.43774	3.55457	0.0	0.0	0.0	1.26735	14.38682	0.0	0.0	51.01071	0.00065	0.03852	0.0	4.55205	53.67692	7.2376	0.0	0.08163	1.67877	0.0	0.0	15.58658	0.44077	26.70024	0.00347	0.08626	4.25557	0.0	0.0	1.4355	2.8814	0.01606	3.16266	0.21585	0.00411	26.10432	24.20043	0.0	0.30285	0.0	11.62277	0.0	0.00863	0.01246	0.0	0.10039	6.05242	0.01152	0.05196	0.79213	0.00285	0.0	0.2818	7.79359	0.0116	20.62393	4.85245	0.00982	16.82693	46.76108	4.33175	0.0	0.02627	0.0	0.00062	0.00374	0.00054	0.67693	0.00258	7.9212	0.09371	0.0	0.03699	0.0	7.19689	0.0	0.00556	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	7.079	7.52056	7.89251	0.91904	24.40912	3.15116	2.75899	4.97132	0.25098	4.65565	4.18734	2.84144	0.26812	0.04401	0.54715	5.37802	28.13985	3.59052	2.33056	5.00387	6.24106	9.72835	0.97244	3.75884	6.87563	10.47025	18.912	0.0	1.19279	0.33252	0.05968	6.78362	4.65225	9.00326	2.95642	0.78291	13.68917	3.72536	2.77116	4.49711	1.70569	3.13975	1.65485	0.0	0.01483	3.3811	0.08133	4.34106	0.0	5.83807	0.39649	4.84916	0.571	7.26175	5.02396	0.66188	26.34714	0.14656	0.44929	9.06021	4.31852	6.75793	1.07746	7.79616	1.96142	3.78559	7.50989	4.15805	7.61123	2.24304	3.5879	3.92228	9.06499	0.17717	8.14751	1.13033	1.01714	16.56928	15.06131	7.78782	5.8294	0.69719	3.27838	10.25634	14.90915	1.39698	0.08021	5.61237	7.72647	0.95766	0.73374	0.22604	0.79787	1.89244	3.76756	0.0	5.61913	4.7636	6.23804	5.41981	0.25321	2.12743	6.78816	1.49771	0.22695	6.70638	1.15758	6.6497	1.44638	4.70167	5.43956	13.31234	6.6251	18.42113	0.22043	2.00832	10.21399	0.98995	7.64144	6.6406	0.01487	11.03947	1.6102	5.73446	3.78747
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides	0.89212	0.20862	0.04613	1.72468	2.03016	1.59162	2.01962	0.49458	1.21059	2.19802	0.0	1.08174	0.0	0.83121	1.58433	1.57894	0.59833	0.75351	1.19271	1.32121	6.72725	0.70185	1.18353	3.47559	2.49733	4.36356	0.58152	0.0	2.04384	0.32709	2.01487	5.02834	0.60994	7.64652	3.16013	1.00844	1.69408	1.40517	3.68638	2.07896	0.81027	3.5425	1.11106	0.0	5.79652	0.55039	0.30565	5.11995	0.00107	1.14956	1.80292	4.60723	3.07769	2.55431	1.73785	0.70734	1.73956	2.72129	4.87211	4.43597	0.81085	1.41268	0.33227	1.54822	3.25648	4.36213	0.81872	1.61286	0.0	0.55431	1.7042	0.0	6.79529	0.45763	6.12305	4.08793	7.12128	1.386	1.35103	2.87313	2.34782	1.77137	2.62113	1.45763	5.63359	4.28018	1.58822	1.25392	5.13987	0.3141	1.51651	20.86389	2.65503	0.36098	1.66376	0.92078	5.0861	0.94214	1.83242	0.28922	2.72395	1.83648	5.53778	1.40909	0.03323	0.84014	2.78183	5.38533	3.0866	3.24445	1.42284	0.9898	1.79372	0.98454	0.01288	1.71529	1.39062	2.28887	1.82497	3.00283	0.83983	1.97269	2.26145	0.92357	2.19365
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Tannerella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Candidatus_Melainabacteria.c__Candidatus_Melainabacteria_unclassified.o__Candidatus_Gastranaerophilales.f__Candidatus_Gastranaerophilales_unclassified.g__Candidatus_Gastranaerophilales_unclassified	0.0	0.0	0.0	0.0	0.02331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02899	0.0	0.00524	0.0	0.01786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillales_unclassified.g__Gemella	0.0	0.0	0.13035	0.0	0.00122	0.0	0.0	0.00269	0.0	0.0	0.0	0.18274	0.04414	0.06793	0.97639	0.03629	0.0	0.00074	0.0	0.00225	0.02093	0.00309	0.0	0.0	0.0	0.01278	0.0	0.01933	0.0	0.0	0.0	0.0	0.00302	0.0	0.00826	0.04131	0.0	0.0	0.00362	0.00793	0.0	0.00874	0.0	0.01167	0.04204	0.0	0.0	0.06111	0.40802	0.00935	0.01835	0.0	0.00738	0.0	0.02462	0.0	0.0	0.0	0.04258	0.20337	0.0	0.0	0.0	0.0	0.0	0.03371	0.01412	0.0	0.0	0.0	0.0024	0.0	0.0	0.0174	0.0	0.0	0.00625	0.0	0.00536	0.0	0.0	0.0	0.0	0.0	1.01589	0.0	0.00414	0.0	0.0	0.00807	0.00969	0.0	0.0	0.0	0.0	0.02734	0.08074	0.0	0.0	0.01857	0.00168	0.00196	0.00948	0.0033	0.0	0.0	0.03269	0.00287	0.0	0.0	0.01705	0.0	0.01059	0.00375	0.01061	0.0	0.00092	0.0	0.0	0.0	0.00305	0.0	0.0	0.00258	0.00184
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Aerococcaceae.g__Abiotrophia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Carnobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Granulicatella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01301	0.0	0.0174	0.0	0.0	0.0	0.0	0.0	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0185	0.0	0.0	0.01897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13716	0.0	0.0	0.0	0.16439	0.0	0.03128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09594	0.0	0.44143	0.00054	0.00633	0.0	0.0206	0.0	0.00164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00136	0.0	0.0	0.0	0.0	0.0	0.00252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01702	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	0.45677	0.00896	0.00188	0.03817	0.0	0.0	0.15903	0.00541	0.33877	0.1214	0.0309	0.0	0.15696	0.08436	0.0	0.00306	0.0	0.00802	0.02833	0.06083	0.0	0.02159	0.0	0.0	0.0	0.44514	0.0	0.0	0.03503	0.0	0.11061	0.14563	0.00168	0.0	0.03951	0.0	0.00779	0.02934	0.01265	0.0448	0.0396	0.06988	0.31833	0.0058	0.0	0.0	0.32685	0.15607	0.0	0.01138	0.0	0.0	0.00662	0.00163	0.59438	0.01751	0.0	0.00756	0.0777	0.01753	0.0	0.00491	0.01326	0.0	0.0	0.0	0.00234	0.00119	0.00377	0.0	0.0	0.34069	0.01502	0.01187	0.0	0.27068	0.02734	0.05827	0.00298	0.00606	0.0	0.00381	0.0	0.0	0.0	0.0	0.0	0.00156	0.0	0.19398	0.0	0.0	0.06145	0.05622	0.0174	0.00182	0.02502	0.43725	0.10264	0.02215	0.27256	0.0861	0.0	0.00044	0.01484	0.00397	0.01798	0.18883	0.11836	0.0	0.04734	0.0	0.00336	0.0	0.04074	0.01122	0.02113	0.0	0.0	0.0	0.04171	0.02984	0.00616	0.0	0.08482
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Pediococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Sharpea	0.0	0.0	0.0	0.0	0.0	0.0	0.00274	0.0	0.0	0.0	0.0	0.0	0.0	0.00233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Leuconostoc	0.00238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00151	0.00782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00921	0.0	0.0	0.0	0.0	0.0	0.00258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Weissella	0.0	0.0	0.0	0.01634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus	0.23626	0.0	0.0394	0.0	0.0	0.0	0.00403	0.0	0.01099	0.0	0.0	0.00657	0.077	0.10693	0.0	0.0	0.0	0.00072	0.00319	0.00363	0.0108	0.0	0.0	0.0	0.0	0.0	0.05648	0.00619	0.00166	0.0	0.0	0.0	0.0	0.0	0.00949	0.0	0.0	0.0	0.05245	0.0	0.0	0.78117	0.0	0.00939	0.01537	0.1405	0.0	0.18201	0.42954	0.08881	0.0	0.09818	0.0	0.01723	0.0	0.0	0.00287	0.0	0.0	0.0	0.0	0.0	0.0	0.00784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.08003	0.00628	0.00629	0.0	0.0	0.04683	0.0	0.02076	0.0	0.00042	0.16597	0.0	0.06347	0.0	0.0	0.00611	0.0	0.02341	0.0	0.0	0.03616	0.0	0.00763	0.0	0.00335	0.03616	0.01177	0.0	0.0	0.0	0.0	0.34726	0.01067	0.0	0.0021	0.0	0.0	0.00253	0.0	0.03388	0.0	0.06497	0.0005	0.0	0.0	0.0	0.00037	0.0	0.00487	0.00584
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	0.15357	0.0215	0.96516	0.3251	0.04638	0.36069	0.03684	0.32736	0.81994	0.47664	0.44974	2.26033	1.10364	2.56498	0.33543	0.16804	0.0	0.75658	0.08923	0.14552	0.06833	0.13478	0.07277	0.10206	0.02109	3.93763	0.09303	0.13271	0.1881	0.11561	0.85963	3.50181	1.65798	0.00872	0.10424	0.11974	0.00154	0.17158	1.2599	0.7385	0.22412	0.31156	0.2662	0.55595	0.14501	0.18845	2.22756	0.2593	2.65326	0.72386	0.14119	0.02785	0.01536	0.2626	0.13256	0.08253	0.57184	0.02185	0.41509	0.21578	0.00688	0.06021	0.11995	0.0	0.05587	0.07863	1.06952	0.30657	0.0046	0.33075	0.09399	0.43408	0.41863	0.7158	0.87176	0.40187	0.00997	0.08854	0.10778	0.49432	0.15565	0.10674	0.16725	0.04522	0.25597	0.24832	0.04351	0.12752	0.10423	0.11723	0.62377	0.03753	0.20209	0.00695	1.14635	0.12246	0.39057	0.15601	0.15099	0.324	0.51431	0.55784	0.45497	1.26698	0.14018	0.01637	5.61236	0.04805	0.004	0.05675	0.40177	0.09275	0.09957	0.00114	0.67419	0.00489	0.03534	0.22873	0.03072	0.15406	0.17473	0.02611	0.03049	0.07363	0.0302
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Catabacteriaceae.g__Catabacter	0.0	0.0	0.00964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039	0.0	0.00677	0.0	0.0	0.0	0.01287	0.01525	0.0	0.0	0.0	0.00736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01991	0.0	0.00255	0.0	0.0064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00468	0.05431	0.0	0.0	0.00823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae.g__Christensenella	0.0	0.0	0.05289	0.0	0.0	0.0	0.01101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01225	0.0	0.0	0.00334	0.0	0.0	0.00047	0.0	0.01547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00096	0.00495	0.0	0.0	0.0	0.0	0.0	0.0	0.04831	0.01033	0.00295	0.00988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00507	0.01968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00272	0.0	0.0	0.00124
